# File generated by CMD 3.1 (http://stev.oapd.inaf.it/cmd) on Wed Oct 31 09:45:07 CET 2018
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Attention: photometry includes extinction of Av=0.9
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	3.9811e+06 yr
#	Includes interstellar extinction of Av = 0.9000 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP	int_IMF	stage
	0.015200	6.6000	5.59999990	5.6000	2.9194	4.2719	4.3065	-2.528	0.097	0.113	-0.009	3.32699823	1
	0.015200	6.6000	5.80000019	5.8000	2.9734	4.2803	4.3012	-2.663	0.011	0.023	-0.090	3.32767653	1
	0.015200	6.6000	6.00000000	6.0000	3.0258	4.2886	4.2967	-2.794	-0.071	-0.062	-0.169	3.32828951	1
	0.015200	6.6000	6.19999981	6.2000	3.0762	4.2965	4.2922	-2.920	-0.151	-0.146	-0.245	3.32884550	1
	0.015200	6.6000	6.40000010	6.4000	3.1248	4.3042	4.2881	-3.042	-0.228	-0.225	-0.318	3.32935095	1
	0.015200	6.6000	6.66133785	6.6613	3.1854	4.3134	4.2817	-3.194	-0.326	-0.327	-0.412	3.32994366	1
	0.015200	6.6000	7.00000000	7.0000	3.2611	4.3251	4.2746	-3.383	-0.448	-0.453	-0.529	3.33061361	1
	0.015200	6.6000	8.00000000	8.0000	3.4624	4.3558	4.2538	-3.886	-0.778	-0.795	-0.845	3.33211422	1
	0.015200	6.6000	9.00000000	9.0000	3.6378	4.3819	4.2340	-4.324	-1.070	-1.097	-1.128	3.33312988	1
	0.015200	6.6000	10.00000000	10.0000	3.7932	4.4045	4.2149	-4.713	-1.335	-1.368	-1.383	3.33384418	1
	0.015200	6.6000	10.27946281	10.2795	3.8332	4.4103	4.2098	-4.813	-1.403	-1.439	-1.450	3.33400559	1
	0.015200	6.6000	11.00000000	11.0000	3.9322	4.4243	4.1966	-5.060	-1.574	-1.615	-1.615	3.33436179	1
	0.015200	6.6000	12.00000000	12.0000	4.0580	4.4418	4.1786	-5.375	-1.796	-1.843	-1.829	3.33474612	1
	0.015200	6.6000	12.00866985	12.0086	4.0590	4.4420	4.1784	-5.377	-1.798	-1.845	-1.831	3.33474898	1
	0.015200	6.6000	13.37700748	13.3684	4.2116	4.4624	4.1542	-5.759	-2.076	-2.132	-2.100	3.33513021	1
	0.015200	6.6000	14.00000000	13.9862	4.2768	4.4710	4.1427	-5.922	-2.198	-2.257	-2.219	3.33526421	0
	0.015200	6.6000	14.20050716	14.1851	4.2965	4.4735	4.1393	-5.971	-2.235	-2.295	-2.255	3.33530307	0
	0.015200	6.6000	15.37484074	15.3482	4.4076	4.4873	4.1178	-6.249	-2.448	-2.512	-2.463	3.33549809	0
